index,name,address,sido,gungu
1136,충북진천군진천점,충북 진천군 진천읍 중앙서로,충청북도,진천군
1137,충북청주시가경1점,충북 청주시 흥덕구 풍년로,충청북도,청주시
1138,충북청주시강내점,충북 청주시 흥덕구 강내면 월곡길,충청북도,청주시
1139,충북청주시강서가경2점[B],충북 청주시 흥덕구 서현북로,충청북도,청주시
1140,충북청주시개신점,충북 청주시 서원구 신율로,충청북도,청주시
1141,충북청주시내수점,충북 청주시 청원구 내수읍 은곡묵방길,충청북도,청주시
1142,충북청주시봉명점,충북 청주시 흥덕구 백봉로,충청북도,청주시
1143,충북청주시분평점[B],충북 청주시 서원구 순환로,충청북도,청주시
1144,충북청주시사직점,충북 청주시 서원구 호국로,충청북도,청주시
1145,충북청주시사천점,충북 청주시 청원구 새터로,충청북도,청주시
1146,충북청주시산남3지구성화점,충북 청주시 서원구 원흥로,충청북도,청주시
1147,충북청주시산남점,충북 청주시 서원구 수곡로,충청북도,청주시
1148,충북청주시오송점,충북 청주시 흥덕구 오송읍 연제길,충청북도,청주시
1149,충북청주시오창점,충북 청주시 청원구 오창읍 연구단지로,충청북도,청주시
1150,충북청주시용담광장점,충북 청주시 상당구 산성로,충청북도,청주시
1151,충북청주시용암2점[B],충북 청주시 상당구 중고개로,충청북도,청주시
1152,충북청주시용암점,충북 청주시 상당구 낙영로,충청북도,청주시
1153,충북청주시율량점,충북 청주시 청원구 공항로,충청북도,청주시
1154,충북청주시청대점,충북 청주시 청원구 상당로,충청북도,청주시
1155,충북청주시하복대점,충북 청주시 흥덕구 진재로,충청북도,청주시
1156,충북충주시건대점,충북 충주시 충열길,충청북도,충주시
1157,충북충주시대소원면점,충북 충주시 대소원면 새터길,충청북도,충주시
1158,충북충주시목행동량점,충북 충주시 행정길,충청북도,충주시
1159,충북충주시수안보점,충북 충주시 수안보면 온천중앙길,충청북도,충주시
1160,충북충주시신니면점,충북 충주시 신니면 덕고개로,충청북도,충주시
1161,충북충주시충주1점,충북 충주시 금제길,충청북도,충주시
1162,충북충주시충주2점,충북 충주시 형설로,충청북도,충주시
1163,충북충주시충주3점,충북 충주시 중원대로,충청북도,충주시
1164,충북충주시칠금점,충북 충주시 우륵로,충청북도,충주시
1165,충북충주시한국교통대점,충북 충주시 대소원면 대학로,충청북도,충주시
