index,name,address,sido,gungu
591,수완점,광주광역시 광산구 신가동 1101,광주광역시,광주광역시
592,수원지사, ,,
593,수유점,서울특별시 강북구 수유동 252-28,서울특별시,서울특별시
594,수지점,경기도 용인시수지구 풍덕천로 188-1(풍덕천동),경기도,경기도
595,순흥점,경상북도 영주시 순흥면 읍내리 315-1,경상북도,경상북도
596,시화3점,"경기도 시흥시 정왕2동 57-3, 한일상가 109호",경기도,경기도
597,시화5점,경기도 시흥시 역전로 427 세종상가 104,경기도,경기도
598,시화6점,경기도 시흥시 정왕동 1847 청솔아파트 상가 104호,경기도,경기도
599,시화7점,"경기도 시흥시 정왕4동 정왕신길로49번길 37,109(서해APT상가)",경기도,경기도
600,시화8점,경기도 시흥시 정왕동 정왕대로266번길 6 금강아파트 상가 108호,경기도,경기도
601,시화지구점,경기도 시흥시 봉우재로 7번길 20,경기도,경기도
602,시흥공구점,서울특별시 금천구 시흥동 941-1,서울특별시,서울특별시
603,시흥사거리점,서울특별시 금천구 시흥1동 995-10 1층,서울특별시,서울특별시
604,신갈점,경기도 용인시기흥구 신갈동 28-9,경기도,경기도
605,신계점,충청남도 천안시동남구 목천읍 충철로 874 협성엠파이어아파트 상가 106~107호,충청남도,충청남도
606,신곡점,경기도 의정부시 시민로 240,경기도,경기도
607,신공덕점,"서울특별시 마포구 만리재옛길 20(신공덕동, 1층)",서울특별시,서울특별시
608,신공항점,"인천광역시 중구 영종대로27번길 39 상가-103(운서동, 창보밀레시티)",인천광역시,인천광역시
609,신관점,충청남도 공주시 신관동 177-1,충청남도,충청남도
610,신관초교점,충청남도 공주시 신관동 319-7 신관초교 후문앞,충청남도,충청남도
611,신구로점,"서울특별시 구로구 구로중앙로28다길 21, 1층101호(구로동)",서울특별시,서울특별시
612,신길2점,서울특별시 영등포구 신길동 451-1,서울특별시,서울특별시
613,신내동점,"서울특별시 중랑구 봉화산로 236(신내동, 102호)",서울특별시,서울특별시
614,신대방역점,서울특별시 관악구 신림동 542-17,서울특별시,서울특별시
615,신대점,대전광역시 대덕구 신대동 216번지,대전광역시,대전광역시
616,신도림점,서울특별시 구로구 신도림로11다길 23(신도림동),서울특별시,서울특별시
617,신둔점,경기도 이천시 신둔면 경춘대로 3155,경기도,경기도
618,신례원점,충청남도 예산군 예산읍 창말로 8,충청남도,충청남도
619,신림2점,서울특별시 관악구 신림동 251-461,서울특별시,서울특별시
620,신림3점,서울특별시 관악구 신림동 1641-26 지상2층 일부,서울특별시,서울특별시
621,신림점(원주),강원도 원주시 신림면 신림황둔로 4,강원도,강원도
622,신매점,대구광역시 수성구 신매동 599-15,대구광역시,대구광역시
623,신반점,경상남도 의령군 부림면 신번로 164,경상남도,경상남도
624,신부점,충청남도 천안시동남구 터미널7길 26,충청남도,충청남도
625,신사동점,서울특별시 은평구 갈현로3길 33-8.1층,서울특별시,서울특별시
626,신선점,부산광역시 영도구 하나길 614,부산광역시,부산광역시
627,신설동점,서울특별시 종로구 숭인2동 699,서울특별시,서울특별시
628,신성점,대전광역시 유성구 신선로 72번길 30,대전광역시,대전광역시
629,신수동점,"서울특별시 마포구 토정로 240, 1-1(신수동, 상가)",서울특별시,서울특별시
630,신수리점,강원도 철원군 서면 자등로 593,강원도,강원도
631,신시가지점,제주특별자치도 서귀포시 김정문화로 66(법환동),제주특별자치도,제주특별자치도
632,신양점,충청남도 예산군 신양면 청신로 364,충청남도,충청남도
633,신영통점,경기도 수원시영통구 영통로90번길 4-9(망포동485-3),경기도,경기도
634,신원당점,경기도 고양시덕양구 고양대로1384 19-23 동문상가 1층 ,경기도,경기도
635,신월4점,서울특별시 양천구 신월4동 447-4,서울특별시,서울특별시
636,신월7점,서울특별시 양천구 신월7동 952-1 대지상가 105,서울특별시,서울특별시
637,신장동점,경기도 하남시 신장동 443-21,경기도,경기도
638,신정1점,"서울특별시 양천구 중앙로32길 55, 1층 101호 (신정동)",서울특별시,서울특별시
639,신정2점,"서울특별시 양천구 신목로2길 11, 1층 103호 (신정동,청구아파트상가)",서울특별시,서울특별시
640,신제주점,제주특별자치도 제주시 신대로 124(연동),제주특별자치도,제주특별자치도
641,신창부영점,광주광역시 광산구 신창동 1270번지 부영@2차 상가 2-106,광주광역시,광주광역시
642,신창점,충청남도 아산시 신창면 서부남로 868,충청남도,충청남도
643,신천은행점,경기도 시흥시 신천동 781-22,경기도,경기도
644,신천점,대구광역시 동구 신천동 279-17,대구광역시,대구광역시
645,신탄1덕암점,대전광역시 대덕구 평촌동 535-1 덕암연립상가2동 1층 1호~2호,대전광역시,대전광역시
646,신탄3점,대전광역시 대덕구 신탄진동 18-8,대전광역시,대전광역시
647,신태인점,전라북도 정읍시 신태인중앙로 7,전라북도,전라북도
648,신풍시장점,서울특별시 영등포구 신길3동 325-96,서울특별시,서울특별시
649,신항점,충청남도 태안군 근흥면 신진도리 527-8,충청남도,충청남도
650,신현리점,경기도 광주시 오포읍 새말길 94,경기도,경기도
651,신현점,인천광역시 서구 원창로239번길 4(가정동),인천광역시,인천광역시
652,신흥2점,"경기도 성남시수정구 수정로220번길 5, 1층(신흥동)",경기도,경기도
653,심곡5점,경기도 부천시원미구 부흥로373번길 44,경기도,경기도
654,심곡본1점,"경기도 부천시소사구 성주로 159(심곡본동,1층)",경기도,경기도
655,심곡점,인천광역시 서구 심곡로 170 상가동 1층 103호,인천광역시,인천광역시
656,십정2점,인천광역시 부평구 이규보로95번길 14,인천광역시,인천광역시
657,십정점,"인천광역시 부평구 배곶남로21번길 1, 1층",인천광역시,인천광역시
658,쌍문동점,서울특별시 도봉구 쌍문동 56 삼익A 상가 107,서울특별시,서울특별시
659,쌍촌시영점,광주광역시 서구 쌍촌로 37,광주광역시,광주광역시
660,아동점,경기도 파주시 정담길 5(아동동),경기도,경기도
661,아라점,제주특별자치도 제주시 아라동 아라주공 아파트 상가 106호,제주특별자치도,제주특별자치도
662,아산풍기점,충청남도 아산시 풍기동 514,충청남도,충청남도
663,아중점,전라북도 전주시덕진구 인후동1가 888-7,전라북도,전라북도
664,안강점,경상북도 경주시 안강읍 비화원로 117,경상북도,경상북도
665,안녕송산점,경기도 화성시 안녕동 37-1,경기도,경기도
666,안면점,충청남도 태안군 안면읍 장터로 114,충청남도,충청남도
667,안산3점,경기도 안산시단원구 예술대학로 107 상가104호,경기도,경기도
668,안산상록수점,경기도 안산시상록구 본삼로 17 1층 103호,경기도,경기도
669,안산이동점,"경기도 안산시상록구 도매시장로 34-1, 102호",경기도,경기도
670,안산일동점,경기도 안산시상록구 호동로 81(일동),경기도,경기도
671,안산효자점,경기도 안산시단원구 선부광장서로1길 15 효자상가103호,경기도,경기도
672,안서점,충청남도 천안시동남구 안서동 중암1길 17,충청남도,충청남도
673,안성2점,경기도 안성시 신건지동 1-2,경기도,경기도
674,안양5동점,경기도 안양시만안구 안양동 388-12,경기도,경기도
675,안의점,경상남도 함양군 안의면 금천리 203-4,경상남도,경상남도
676,안정리점,"경기도 평택시 팽성읍 안정쇼핑로 77-2, 12",경기도,경기도
677,안중점,경기도 평택시 안중읍 안현로서7길 16,경기도,경기도
678,안흥점,강원도 횡성군 안흥면 안흥로 30-1,강원도,강원도
679,암사역점,서울특별시 강동구 암사1동 501-25,서울특별시,서울특별시
680,앙성점,충청북도 충주시 앙성면 가곡로 1033-1,충청북도,충청북도
681,애월점,제주특별자치도 제주시 애월읍 애월리 1717-6,제주특별자치도,제주특별자치도
682,야탑점,"경기도 성남시분당구 야탑로139번길 18-3 (야탑동,1층)",경기도,경기도
683,약대점,경기도 부천시오정구 삼정동 318-5 1층,경기도,경기도
684,약목점,경상북도 칠곡군 약목면 약목로 94-2(2층 건물내 1층),경상북도,경상북도
685,약수역점,서울특별시 중구 신당동 321-1 1층,서울특별시,서울특별시
686,양곡1점,경기도 김포시 양촌읍 양곡2로60번길 53 101호,경기도,경기도
687,양덕원점,강원도 홍천군 남면 시동로 4,강원도,강원도
688,양동점,경기도 양평군 양동면 양동시장길 6-5,경기도,경기도
689,양문점,경기도 포천시 영중면 양문로 98-1,경기도,경기도
690,양벌점,경기도 광주시 오포읍 양벌로 190,경기도,경기도
691,양성점,경기도 안성시 양성면 읍내길 26,경기도,경기도
692,양수리점,경기도 양평군 양서면 양수로150번길 9-2,경기도,경기도
693,양재점,서울특별시 서초구 양재동 8-71 광성빌딜 1층,서울특별시,서울특별시
694,양정염포점,울산광역시 북구 염포로 591-1(양정동),울산광역시,울산광역시
695,양평동부점,경기도 양평군 양평읍 시민로 30,경기도,경기도
696,양평옥천점,"경기도 양평군 옥천면 북부길9번길, 5",경기도,경기도
697,양평용문점,경기도 양평군 용문면 용문로 359,경기도,경기도
698,양평점,경기도 양평군 양평읍 중앙로167번길62,경기도,경기도
699,어양점,전라북도 익산시 고봉로18길 107(어양동),전라북도,전라북도
700,언양점,울산광역시 울주군 언양읍 읍성로 40,울산광역시,울산광역시
701,엄사금암점,충청남도 계룡시 엄사면 번영2길 4-41 101,충청남도,충청남도
702,엄정점,충청북도 충주시 엄정면 내창로 205,충청북도,충청북도
703,여월점,경기도 부천시오정구 여월동 52-4 1층,경기도,경기도
704,여의도점,"서울특별시 영등포구 여의나루로 117, 109(여의도동)",서울특별시,서울특별시
705,여주점,경기도 여주군 여주읍 여흥로 97,경기도,경기도
706,역곡1점,경기도 부천시원미구 역곡로 61 (역곡동),경기도,경기도
707,역북점,경기도 용인시처인구 역북동 중부대로1299번길 12 ,경기도,경기도
708,역삼동점,"서울특별시 강남구 논현로63길 16, 1층116호(역삼동,역삼종합시장더블루)",서울특별시,서울특별시
709,연남동점,서울특별시 마포구 연남로 41(연남동),서울특별시,서울특별시
710,연동점,제주특별자치도 제주시 연동 251-23,제주특별자치도,제주특별자치도
711,연무대점,충청남도 논산시 연무읍 안심로 127,충청남도,충청남도
712,연봉점,강원도 홍천군 홍천읍 무궁화로 88,강원도,강원도
713,연성점,"경기도 시흥시 인선길 100, 107호(장곡동, 연성프라자)",경기도,경기도
714,연수3점,인천광역시 연수구 연수동 540 문남상가 107호,인천광역시,인천광역시
715,연수5점,"인천광역시 연수구 먼우금로 126, 107호(동춘동, 대림현대)",인천광역시,인천광역시
716,연수6점,"인천광역시 연수구 샘말로 106-7(연수동, 1층 일부)",인천광역시,인천광역시
717,연수동점,충청북도 충주시 연원로 28(연수동),충청북도,충청북도
718,연수주공점,인천광역시 연수구 연수동 533 연수상가 103호,인천광역시,인천광역시
719,연안점,인천광역시 중구 항동7가 27-35,인천광역시,인천광역시
720,연지점,경기도 안성시 연지동 16-1,경기도,경기도
721,연천점,경기도 연천군 연천읍 연천로 262,경기도,경기도
722,연풍점,경기도 파주시 파주읍 술이홀로 449,경기도,경기도
723,연풍점(충북),충청북도 괴산군 연풍면 향교로 28,충청북도,충청북도
724,염창동점,서울특별시 강서구 공항대로65길 51. 1층(염창동),서울특별시,서울특별시
725,영광점,전라남도 영광군 영광읍 남천리 312-2,전라남도,전라남도
726,영덕점,경상북도 영덕군 영덕읍 중앙길 120-3,경상북도,경상북도
727,영동아파트점,"서울특별시 강남구 역삼로64길 11, 1층(대치동)",서울특별시,서울특별시
728,영등포점,서울특별시 영등포구 당산동3가 27,서울특별시,서울특별시
729,영오점,경상남도 고성군 영오면 영회로 514,경상남도,경상남도
730,영운동점,충청북도 청주시상당구 영운로 34-1(영운동),충청북도,충청북도
731,영월삼호점,강원도 영월군 영월읍 단종로 88,강원도,강원도
732,영월점,강원도 영월군 영월읍 하송안길 114,강원도,강원도
733,영주지사, ,,
734,영천시장점,서울특별시 서대문구 천연동 1 냉천동 190,서울특별시,서울특별시
735,영천점,"경상북도 영천시 충효로 71, 1층(문외동)",경상북도,경상북도
736,"영통1,경희점","경기도 수원시영통구 영통동 1020-1, 102호",경기도,경기도
737,영통2점,경기도 수원시영통구 영통동 955-1 황골마을1단지 상가-106,경기도,경기도
738,영해점,경상북도 영덕군 영해면 성내리 470-31,경상북도,경상북도
739,예산1점,충청남도 예산군 예산읍 예산리 천변로 179,충청남도,충청남도
740,예산2점,충청남도 예산군 예산읍 주교리 225-9,충청남도,충청남도
741,예천점,경상북도 예천군 예천읍 남본리 222-2번지,경상북도,경상북도
742,오남리점,경기도 남양주시 오남읍 진건오남로 626,경기도,경기도
743,오류1점,서울특별시 구로구 고척로1길 5 (오류동),서울특별시,서울특별시
744,오목천점,경기도 수원시권선구 오목천동 500-1,경기도,경기도
745,오산1점,경기도 오산시 오산로 190번길 24,경기도,경기도
746,오산2점,경기도 오산시 원동 761-2,경기도,경기도
747,오성점,경기도 평택시 오성면 숙성리 137-7,경기도,경기도
748,오정점,경기도 부천시오정구 오정동 573-6,경기도,경기도
749,오크밸리점,강원도 원주시    ,강원도,강원도
750,오포점,경기도 광주시 오포읍 오포로 865,경기도,경기도
751,오학점,경기도 여주군 여주읍 현암2길28-11,경기도,경기도
752,옥계점(대전),대전광역시 중구 대종로 59(옥계동),대전광역시,대전광역시
753,옥산점,경상북도 경산시 성암로 10길 2-12(옥산동),경상북도,경상북도
754,옥수동점,"서울특별시 성동구 독서당로39길 48, 1층 (옥수동)",서울특별시,서울특별시
755,옥정점,"경기도 양주시 옥정동로 162, 율정동율정마을13단지상가",경기도,경기도
756,옥천점(충북),충청북도 옥천군 옥천읍 금구리 24-6,충청북도,충청북도
757,옥포1점,경상남도 거제시 옥포로 280,경상남도,경상남도
758,온산점,울산광역시 울주군 온산읍 덕신리 480-1,울산광역시,울산광역시
759,온수리점,인천광역시 강화군 길상면 온수리 547-1,인천광역시,인천광역시
760,온양1점,충청남도 아산시 충무로 20번길 20,충청남도,충청남도
761,온양3점,충청남도 아산시 모종동 561-12,충청남도,충청남도
762,와룡점,"대구광역시 달서구 이곡동로 32, 403-106(이곡동,성서와룡타운)",대구광역시,대구광역시
763,와수리점,강원도 철원군 서면 와수리 168-1,강원도,강원도
764,왕십리점,서울특별시 성동구 하왕십리2동 955-11,서울특별시,서울특별시
765,왜관점,경상북도 칠곡군 왜관읍 구상길 180 삼성A104,경상북도,경상북도
766,외동점,경상남도 김해시 외동 1214-2,경상남도,경상남도
767,요선동점,강원도 춘천시 요선동 서부대성로48번길 24,강원도,강원도
768,용강점,경상북도 경주시 승삼1길 6-10,경상북도,경상북도
769,용산점,대구광역시 달서구 용산동 954-11,대구광역시,대구광역시
770,용운점,대전광역시 동구 용운동 307-11,대전광역시,대전광역시
771,용원점,경상남도 창원시진해구 용원동 용재로29번길 5-17,경상남도,경상남도
772,용인구성점,경기도 용인시기흥구 구성로 176(언남동),경기도,경기도
773,용전점,"대전광역시 동구 계족로 481(용전동, 1층)",대전광역시,대전광역시
774,용현1호점,인천광역시 남구 인하로91번길 20,인천광역시,인천광역시
775,용현2호점,인천광역시 남구 낙섬중로 11(용현동),인천광역시,인천광역시
776,용현점,"경기도 의정부시 충의로57번길 7-3(용현동, 1층)",경기도,경기도
777,용호2점,부산광역시 남구 용호동 529-1,부산광역시,부산광역시
778,용호점,"부산광역시 남구 용호로42번길 104(용호동,1층)",부산광역시,부산광역시
779,용화점,"충청남도 아산시 용화동 694, 101호",충청남도,충청남도
780,우만.지동점,경기도 수원시팔달구 우만동 469-15  1층,경기도,경기도
781,우면동점,"서울특별시 서초구 바우뫼로7길 11, 1층 106호(우면동,우면아파트상가)",서울특별시,서울특별시
782,우성점,충청남도 천안시서북구 직산읍 자은가리1길 68  ,충청남도,충청남도
783,우암점,충청북도 청주시상당구 향군로 20(우암점),충청북도,충청북도
784,우천점,강원도 횡성군 우천면 수남로 333,강원도,강원도
785,운남삼성점,광주광역시 광산구 운남동 387-22번지 삼성@ 상가 127호,광주광역시,광주광역시
786,운정1점,"경기도 파주시 미래로 603, 상가동 203호(목동동)",경기도,경기도
787,운정2점,경기도 파주시 교하읍 동패로 115 상가동116호,경기도,경기도
788,운천점,경기도 포천시 영북면 운천로 10,경기도,경기도
789,운천한화점,경기도 포천시 영북면 산정리 454-4,경기도,경기도
790,울산신정1점,울산광역시 남구 신정동 521-19,울산광역시,울산광역시
791,원곡동점,"경기도 안산시단원구 화랑로 92, 101(원곡동, 복원연립가동)",경기도,경기도
792,원남점,경상북도 울진군 매화면 매화리 1165-17,경상북도,경상북도
793,원동일산점,"강원도 원주시 무실로 96, 1층 (일산동)",강원도,강원도
794,원미1점,경기도 부천시원미구 원미로 89-1(원미동),경기도,경기도
795,원북점,충청남도 태안군 원북면 원이로 837,충청남도,충청남도
796,원앙마을점,충청남도 천안시동남구 목천읍 삼성리 9-9 부영A상가 110,충청남도,충청남도
797,원종3점,경기도 부천시오정구 원종동 206-3,경기도,경기도
798,원주역전점,강원도 원주시 원일로 208(학성동),강원도,강원도
799,원주지사,테스트 테스트구 테스트점 23-123,테스트,테스트
800,원천점,경기도 수원시영통구 매탄2동 동탄원천로1109번길 42 원천성일아파트상가동 103호,경기도,경기도
801,원천주공점,경기도 수원시영통구 원천동 548 원천주공 상가 103호,경기도,경기도
802,원통점,강원도 인제군 북면 금강로 46,강원도,강원도
803,원호점,경상북도 구미시 도량동 687-7,경상북도,경상북도
804,월계동점,서울특별시 노원구 광운로2나길 11,서울특별시,서울특별시
805,월계삼호점,서울특별시 노원구 월계3동 12-1 삼호4차 상가,서울특별시,서울특별시
806,월곡2점,서울특별시 성북구 하월곡2동 37-18,서울특별시,서울특별시
807,월봉점,충청남도 천안시서북구 쌍용동 월봉로 79,충청남도,충청남도
808,월산부영점,충청남도 홍성군 홍성읍 월산로30번길 6,충청남도,충청남도
809,월평점,대전광역시 서구 월평동 1154,대전광역시,대전광역시
810,월피주공점,경기도 안산시상록구 월피동 446-2 주공상가 107호,경기도,경기도
811,위례신도시점,"경기도 성남시수정구 위례서일로3길 31, 101호(창곡동)",경기도,경기도
812,위미점,제주특별자치도 서귀포시 남원읍 위미리 1759-2,제주특별자치도,제주특별자치도
813,유구점,충청남도 공주시 유구읍 중앙1길 88,충청남도,충청남도
814,유성1점,"대전광역시 유성구 구암동 610-1, 103",대전광역시,대전광역시
815,유성2점,대전광역시 유성구 장대동 269-8,대전광역시,대전광역시
816,유원지점,경기도 안양시만안구 안양동 41-1,경기도,경기도
817,유천2체인,대전광역시 중구 유천동 127-7,대전광역시,대전광역시
818,유천점,대전광역시 중구 유천동 285-19,대전광역시,대전광역시
819,율도점,인천광역시 서구 신현동 173-35,인천광역시,인천광역시
820,율량점,충청북도 청주시상당구 율봉로152번길 18(율량동),충청북도,충청북도
821,율암온천점,경기도 화성시 팔탄면 율암리 842-40,경기도,경기도
822,율하점,대구광역시 동구 율하동로12길 12(율하동),대구광역시,대구광역시
823,으뜸점,광주광역시 서구 치평동 1168번지 해광한신@ 상가 113호,광주광역시,광주광역시
824,은빛점,경기도 고양시덕양구 화중로130번길 5-19,경기도,경기도
825,은평구청점,서울특별시 은평구 은평로 200(응암동),서울특별시,서울특별시
826,은행나무점,서울특별시 금천구 탑골로 17,서울특별시,서울특별시
827,은행점,경기도 성남시중원구 은행동 산성대로582번길 14 (아이아빌딩1층),경기도,경기도
828,은행택지점,"경기도 시흥시 은행로 107 상가-1202(은행동, 대우3차)",경기도,경기도
829,음봉점,충청남도 아산시 음봉면 산동안길 10,충청남도,충청남도
830,음성점,충청북도 음성군 음성읍 문화길 6,충청북도,충청북도
831,응암1점,서울특별시 은평구 응암동 124-17,서울특별시,서울특별시
832,의당.신한점,충청남도 공주시 의당면 연수원길 115-2 102호,충청남도,충청남도
833,의정부지사, ,,
834,이대점,서울특별시 마포구 염리동 9-32,서울특별시,서울특별시
835,이도점,"제주특별자치도 제주시 도남로15길 4-12, 101(도남동)",제주특별자치도,제주특별자치도
836,이동점,경기도 포천시 이동면 화동로 2105,경기도,경기도
837,이매점,경기도 성남시분당구 이매로 54 이매촌분산상가 101호,경기도,경기도
838,이수점,충청남도 천안시서북구 백석동 433-3,충청남도,충청남도
839,이원점,충청북도 옥천군 이원면 강청리 82-6,충청북도,충청북도
840,이월점,충청북도 진천군 이월면 진광로 789-1,충청북도,충청북도
841,이주단지점,충청남도 당진군 송악읍 신복운로6길 7(1층),충청남도,충청남도
842,이천중앙점,경기도 이천시 서희로 37(중리동),경기도,경기도
843,이천현대점,"경기도 이천시 부발읍 경충대로2110번길, 14",경기도,경기도
844,이충점,경기도 평택시 이충동 680번지,경기도,경기도
845,이화동점,서울특별시 종로구 대학로 52(연건동),서울특별시,서울특별시
846,인계점,경기도 수원시팔달구 인계동 163번지,경기도,경기도
847,인덕원점,"경기도 안양시동안구 흥안대로517번 49, 1층(관양동)",경기도,경기도
848,인동점(대전),대전광역시 동구 인동 147-7,대전광역시,대전광역시
849,인월점,전라북도 남원시 인월면 인월리 249-16,전라북도,전라북도
850,인제점,강원도 인제군 인제읍 비봉로 3,강원도,강원도
851,인제현리점,강원도 인제군 기린면 기린로 19,강원도,강원도
852,인창점,경기도 구리시 동구릉로 32,경기도,경기도
853,인천남부점,"인천광역시 남동구 성리로35번길 20-1(구월동, 1층)",인천광역시,인천광역시
854,인천남촌점,인천광역시 남동구 남촌동로 52-1,인천광역시,인천광역시
855,인천지사, ,,
856,일동점,경기도 포천시 일동면 회동로 1073,경기도,경기도
857,일신점,인천광역시 부평구 일신로 11,인천광역시,인천광역시
858,임계점,강원도 정선군 임계면 송계5길 5,강원도,강원도
859,임은점,경상북도 구미시 임은길 50,경상북도,경상북도
860,자양1점,"서울특별시 광진구 자양로13다길 47(자양동, 1층)",서울특별시,서울특별시
861,자양3점,서울특별시 광진구 뚝섬로 693,서울특별시,서울특별시
862,자양점,대전광역시 동구 자양동 190-36,대전광역시,대전광역시
863,자유점,"강원도 원주시 자유시장길 7, 22-3(중앙동)",강원도,강원도
864,작전1점,"인천광역시 계양구 주부토로 468(작전동, 상가동1층6호)",인천광역시,인천광역시
865,작전2점,인천광역시 계양구 작전2동 853-26,인천광역시,인천광역시
866,작전3점,인천광역시 계양구 효성동 197-19,인천광역시,인천광역시
867,작전현대점,인천광역시 계양구 작전동 580-1 현대아파트상가 1층,인천광역시,인천광역시
868,잠실새마을점,"서울특별시 송파구 백제고분로7길 39, 1층 106호(잠실동,고려빌딩)",서울특별시,서울특별시
869,장계점,전라북도 장수군 장계면 한들로 81,전라북도,전라북도
870,장기2점,경기도 김포시 김포한강1로 97번길 10-14 102호(장기동),경기도,경기도
871,장기월드점,"경기도 김포시 전원로 32, 116호(장기동, 월드상가)",경기도,경기도
872,장락고암점,충청북도 제천시 신죽하로 83-24(장락동),충청북도,충청북도
873,장량점,경상북도 포항시북구 장량로87번길 6-15,경상북도,경상북도
874,장림1점,부산광역시 사하구 장림동 641-180,부산광역시,부산광역시
875,장미점,서울특별시 송파구 신천동 7 장미 B-202,서울특별시,서울특별시
876,장성점,강원도 태백시 장성시장1길 3(장성동),강원도,강원도
877,장수점,경상북도 영주시 장수면 장수로 48,경상북도,경상북도
878,장암주공점,"경기도 의정부시 회룡로 223, (신곡동,장암주공5단지 상가103)",경기도,경기도
879,장양리점,강원도 원주시 소초면 장막1길 7,강원도,강원도
880,장위동점,서울특별시 성북구 장월로 90,서울특별시,서울특별시
881,장유2점,경상남도 김해시 대청동 291-1 ,경상남도,경상남도
882,장유점,경상남도 김해시 무계동 278,경상남도,경상남도
883,장평점,"경상남도 거제시 장평3로7길 58(장평동, 1층)",경상남도,경상남도
884,장항점,충청남도 서천군 장항읍 장항로 125-1,충청남도,충청남도
885,장현점,"경기도 남양주시 진접읍 봉현로36번길, 2",경기도,경기도
886,장호원점,경기도 이천시 장호원읍 샘재로147번길 26,경기도,경기도
887,장흥관산점,전라남도 장흥군 관산읍 관산로 119-1,전라남도,전라남도
888,장흥점,전라남도 장흥군 장흥읍 동교3길 8,전라남도,전라남도
889,적성점,경기도 파주시 적성면 청송로 1020,경기도,경기도
890,전곡터미널점,경기도 연천군 전곡읍 온골로 56,경기도,경기도
891,전남금산점,전라남도 고흥군 금산면 대흥리 360-20,전라남도,전라남도
892,전대리점,"경기도 용인시처인구 포곡읍 전대로78번길, 1-3",경기도,경기도
893,전대점,"광주광역시 북구 서양로41번길 8, 1층(중흥동)",광주광역시,광주광역시
894,전민점,"대전광역시 유성구 전민로10번길 49(전민동, 1층)",대전광역시,대전광역시
895,전북지사, ,,
896,전의점,세종특별자치시   전의면 운주산로 1205,세종특별자치시,세종시
897,전하점,울산광역시 동구 전하동 618-8,울산광역시,울산광역시
898,점동점,경기도 여주군 점동면 청안로 134,경기도,경기도
899,점촌점,경상북도 문경시 점촌동 127-26,경상북도,경상북도
900,정남점,경기도 화성시 정남면 괘량리 1048-3,경기도,경기도
901,정릉4동점,서울특별시 성북구 정릉동 372-47,서울특별시,서울특별시
902,정릉점,서울특별시 성북구 돈암동 43-6,서울특별시,서울특별시
903,정림점,대전광역시 서구 정림동 666번지,대전광역시,대전광역시
904,정산점,충청남도 청양군 정산면 서정리 168,충청남도,충청남도
905,정선점,강원도 정선군 정선읍 정선로 1352,강원도,강원도
906,정자점(분당),"경기도 성남시분당구 황새울로116번길 28, 1층(정자동)",경기도,경기도
907,정자점(수원),"경기도 수원시장안구 장안로 183, 연꽃마을 벽산아파트 상가동 105호",경기도,경기도
908,제물포점,인천광역시 남구 장천로112번길 10 1층,인천광역시,인천광역시
909,제부도점,경기도 화성시 서신면 제부리 190-125,경기도,경기도
910,제주동문점,제주특별자치도 제주시 일도1동 1084-13,제주특별자치도,제주특별자치도
911,제주지사, ,,
912,제천역전점,충청북도 제천시 내토로 435-1,충청북도,충청북도
913,조암점,경기도 화성시 우정읍 조암서로22번길 21,경기도,경기도
914,조양동점,강원도 속초시 동해대로 3998(조양동),강원도,강원도
915,조원점,경기도 수원시장안구 송정로187번길 49,경기도,경기도
916,조원주공점,경기도 수원시장안구 금당로39번길 34 주공APT2단지상가1/2 101,경기도,경기도
917,조천점,제주특별자치도 제주시 조천읍  조천리 2589,제주특별자치도,제주특별자치도
918,조치원2점,세종특별자치시   조치원읍 조치원로 52,세종특별자치시,세종시
919,조치원3점,세종특별자치시   조치원읍 충현로 159 욱일@상가B07호,세종특별자치시,세종시
920,종로낙원점,서울특별시 종로구 낙원동 49,서울특별시,서울특별시
921,주공1점,경기도 평택시 평택2로 108 (비전동),경기도,경기도
922,주덕점,충청북도 충주시 주덕읍 쌀전길 4,충청북도,충청북도
923,주문진점,강원도 강릉시 주문진읍 주문로 117,강원도,강원도
924,주안1점,인천광역시 남구 주안동 1523-5,인천광역시,인천광역시
925,주안2동점,인천광역시 남구 주안2동 551-26,인천광역시,인천광역시
926,주안점,"인천광역시 남구 석정로 399, 106호",인천광역시,인천광역시
927,주원점,인천광역시 남구 주안동 1593-34,인천광역시,인천광역시
928,주천점,강원도 영월군 주천로84번길 14,강원도,강원도
929,죽림점,"경상남도 통영시 광도면 죽림1로 17-37, 102호(용문빌딩1층)",경상남도,경상남도
930,죽변점,경상북도 울진군 죽변면 죽변리 427-1,경상북도,경상북도
931,죽산점,경기도 안성시 죽산면 중서길 1,경기도,경기도
932,죽전점,경기도 용인시수지구 대지로 62 104(죽전동),경기도,경기도
933,죽정점,충청남도 보령시 죽정동 646-9,충청남도,충청남도
934,중곡1점,"서울특별시 광진구 용마산로7길 20(중곡동, 1층)",서울특별시,서울특별시
935,중곡2점,서울특별시 광진구 중곡동 199-27,서울특별시,서울특별시
936,중동1점,경기도 부천시원미구 중동 805-2 중앙 103호,경기도,경기도
937,중동동성점,"경기도 부천시원미구 조마루로 233, 상가동1층121호(중동, 미리내마을)",경기도,경기도
938,중리점(대구),대구광역시 서구 국채보상로38길 57-1,대구광역시,대구광역시
939,중리점(대전),대전광역시 대덕구 중리남로 20,대전광역시,대전광역시
940,중마점,전라남도 광양시 중동 1681번지 태영@ 상가 106호,전라남도,전라남도
